180	850	1070.88
180	900	1098.42
180	920	1155.51
180	1000	1231.45
180	1035	1280.56
180	1150	1395.56

200	40	105.59
200	50	119.91
200	60	141.42
200	70	159.35
200	80	176.5
200	90	208.08
200	100	220.345
200	125	246.41
200	150	284.07
200	160	286.52
200	175	314.32
200	200	354.405
200	220	362.07
200	225	387.82
200	240	408.72
200	250	417.65
200	275	442.77
200	280	442.535
200	320	497.93
200	330	509.89
200	340	504.78
200	350	528.5
200	360	537.93
200	385	583.73
200	400	584.98
200	420	614.74
200	425	616.4
200	440	642.96
200	460	635.95
200	490	689.0
200	495	697.96
200	500	693.36
200	510	710.86
200	550	752.96
200	560	759.0
200	575	767.54
200	595	795.86
200	600	804.43
200	630	829.0
200	680	900.51
200	690	901.0
200	700	911.525
200	765	997.33
200	800	1017.36
200	805	1024.12
200	850	1082.33
200	900	1117.36
200	920	1147.87
200	1000	1217.36
200	1035	1262.87
200	1150	1377.87

220	40	98.33
220	50	108.33
220	60	139.92
220	70	151.46
220	80	179.08
220	90	208.27
220	100	233.55
220	125	283.63
220	150	323.2
220	160	319.71
220	175	352.79
220	200	378.355
220	220	393.79
220	225	429.77
220	240	427.24
220	250	459.61
220	275	477.5
220	280	494.505
220	320	557.47
220	330	549.83
220	340	589.53
220	350	590.5
220	360	611.51
220	385	627.91
220	400	664.055
220	420	668.79
220	425	703.74
220	440	703.62
220	460	730.25
220	490	777.02
220	495	771.68
220	500	804.86
220	510	804.97
220	550	846.52
220	560	857.63
220	575	898.95
220	595	936.13
220	600	924.17
220	630	933.78
220	680	1021.13
220	690	1034.21
220	700	1039.67
220	765	1122.28
220	800	1165.05
220	805	1185.69
220	850	1215.7
220	900	1289.6
220	920	1309.26
220	1000	1389.6
220	1035	1434.28
220	1150	1549.28

240	40	112.44
240	50	126.77
240	60	150.27
240	70	160.97
240	80	181.61
240	90	193.47
240	100	206.65
240	125	237.57
240	150	265.77
240	160	287.39
240	175	300.53
240	200	332.185
240	220	358.75
240	225	363.24
240	240	390.76
240	250	396.65
240	275	437.67
240	280	442.495
240	320	488.66
240	330	499.23
240	340	510.94
240	350	528.71
240	360	537.61
240	385	574.16
240	400	585.685
240	420	626.33
240	425	617.51
240	440	642.47
240	460	664.5
240	490	722.9
240	495	720.96
240	500	725.43
240	510	726.42
240	550	786.98
240	560	801.5
240	575	804.71
240	595	811.42
240	600	831.28
240	630	877.85
240	680	903.26
240	690	939.77
240	700	951.28
240	765	1002.43
240	800	1045.08
240	805	1054.77
240	850	1087.43
240	900	1145.08
240	920	1169.77
240	1000	1254.56
240	1035	1294.71
240	1150	1420.74

