95
30.59	2.24	26.68	18.36	30.53	21.84	44.78	44.6	29.53	11.66	0.0	16.49	12.53	32.56	13.6	30.0	10.77	37.11	40.2	42.45	16.0	12.37	12.17	36.4	20.81	37.05	18.03	15.3	40.25	29.27	17.12	31.02	29.97	5.0	33.62	17.12	30.08	16.03	27.31	27.66	35.36	20.1	28.79	38.6	27.29	35.61	30.41	45.8	24.52	23.77	8.06	18.68	42.11	21.19	13.89	34.83	4.47	22.36	7.62	20.12	18.87	31.26	28.02	42.05	7.21	35.85	34.37	10.2	39.36	27.02	30.36	30.59	26.83	40.5	4.0	11.0	38.6	19.42	20.25	19.7	35.74	23.02	12.04	48.41	42.0	6.71	12.04	15.3	28.79	21.95	43.17	31.62	3.61	33.11	33.54	
17.2	16.16	14.14	13.0	30.0	11.18	34.71	28.23	20.59	11.66	16.49	0.0	12.21	28.64	3.0	28.07	20.88	23.85	24.0	25.96	4.0	20.62	7.21	24.76	8.06	21.84	19.92	17.03	29.73	35.11	25.24	38.91	20.25	12.04	17.49	6.08	19.21	3.0	29.43	22.56	25.81	27.78	17.8	35.69	36.89	28.64	26.48	37.44	12.04	26.93	16.28	24.6	26.93	11.7	18.36	28.23	20.88	32.8	19.24	23.09	20.88	37.0	27.0	31.11	20.1	26.63	20.12	6.32	29.07	35.36	33.73	35.44	17.89	24.17	12.65	21.93	22.14	15.0	15.03	23.41	23.43	30.89	5.0	40.5	26.31	16.4	17.0	7.07	12.53	15.3	29.53	34.53	19.31	34.06	17.12	
29.41	13.93	26.25	22.36	38.33	22.67	46.67	36.22	32.02	17.46	12.53	12.21	0.0	38.48	9.9	37.0	10.05	36.06	34.71	35.0	14.87	9.06	14.32	36.88	11.05	33.62	26.31	5.0	41.73	40.05	28.28	42.58	31.89	8.25	25.08	17.03	31.11	14.14	36.35	32.65	37.54	31.26	29.7	45.31	39.29	39.66	36.25	49.04	24.08	33.14	18.11	29.02	38.63	22.8	23.02	39.12	16.4	34.48	9.85	29.15	27.29	42.05	35.44	43.19	11.18	38.29	32.25	9.85	41.01	38.64	40.11	41.0	29.21	32.14	11.18	22.8	31.0	24.17	24.6	29.07	35.61	34.37	11.66	52.01	37.64	17.26	5.1	16.64	21.02	25.55	41.68	41.19	16.12	41.77	27.46	
19.7	30.41	18.44	16.16	6.32	18.03	17.12	43.83	10.77	21.63	32.56	28.64	38.48	0.0	29.41	4.0	42.8	20.52	33.29	39.82	24.74	43.83	24.17	16.28	36.35	26.63	15.0	43.38	15.23	18.68	21.19	24.04	12.08	32.45	38.08	22.56	14.32	25.71	11.05	6.08	11.4	20.4	14.87	7.07	26.17	6.32	2.24	15.3	19.1	13.15	24.76	18.03	29.0	17.12	19.21	5.39	34.06	26.08	39.82	14.32	14.42	19.31	6.08	17.09	39.7	10.82	22.47	28.64	14.32	23.19	13.93	17.09	12.17	41.23	30.0	25.55	38.08	14.32	13.93	15.23	17.69	21.02	26.93	17.09	31.24	26.17	41.68	22.14	34.37	13.34	24.41	13.42	31.89	10.0	31.95	
19.72	13.42	16.4	13.34	30.15	12.81	36.77	31.02	22.2	10.44	13.6	3.0	9.9	29.41	0.0	28.44	18.03	26.42	27.0	28.86	5.0	17.89	6.08	27.02	8.94	24.74	19.24	14.87	31.83	34.21	23.71	37.7	22.02	9.06	20.12	7.21	21.21	4.24	29.07	23.41	27.66	26.4	19.8	36.4	35.36	30.02	27.2	39.2	14.21	26.31	14.21	23.41	29.83	13.04	17.09	29.53	18.03	31.06	16.28	22.36	20.22	36.14	27.17	33.3	17.12	28.43	22.85	3.61	31.11	34.01	33.24	34.71	19.42	26.93	9.85	19.85	25.0	15.3	15.52	22.56	25.81	29.55	3.16	42.2	29.27	14.14	14.42	7.28	15.23	16.16	32.2	34.13	16.55	34.01	20.1	
21.63	27.8	19.7	15.13	2.83	18.25	21.1	45.79	12.81	19.7	30.0	28.07	37.0	4.0	28.44	0.0	40.5	23.43	35.61	41.88	24.08	41.68	22.8	19.42	36.01	29.07	12.04	41.79	18.97	14.87	17.46	20.25	14.21	30.41	39.22	22.02	16.4	25.08	7.07	6.71	14.76	16.49	16.64	8.6	22.2	10.2	3.61	19.24	19.92	9.22	22.02	14.32	31.89	17.12	16.28	9.22	31.11	22.09	37.44	10.82	11.31	15.65	2.24	20.88	37.2	14.32	24.84	27.2	18.03	19.24	10.3	13.42	13.42	42.94	27.78	22.2	39.82	13.15	13.04	11.66	20.62	17.03	25.71	20.88	33.94	23.43	39.81	21.21	35.17	13.04	27.78	10.0	29.0	7.21	33.54	
37.58	13.0	34.0	27.59	41.18	29.68	53.6	46.27	38.42	21.26	10.77	20.88	10.05	42.8	18.03	40.5	0.0	44.28	44.41	45.01	22.36	2.24	20.0	44.42	21.1	42.72	28.65	8.6	48.83	39.81	27.66	41.11	38.6	10.63	35.13	24.19	38.28	21.93	38.08	37.54	44.2	30.59	36.89	49.09	37.0	45.25	40.61	55.23	31.76	34.54	18.79	29.41	47.8	29.41	24.6	44.55	12.0	32.0	3.16	30.87	29.53	41.77	38.59	50.48	4.0	44.82	40.85	16.12	48.01	37.12	41.11	41.23	35.61	42.19	12.81	21.38	41.01	29.0	29.7	30.46	43.42	33.38	18.36	58.0	47.07	17.46	5.39	23.02	31.0	31.14	50.16	42.38	13.15	43.86	37.22	
6.71	35.69	10.44	20.0	26.25	15.3	13.34	24.74	11.18	26.17	37.11	23.85	36.06	20.52	26.42	23.43	44.28	0.0	13.6	20.62	21.93	44.29	25.0	4.47	28.32	7.07	26.68	40.8	9.0	37.74	34.93	43.05	9.85	34.18	22.56	20.25	8.25	22.36	29.68	17.49	9.43	35.74	9.06	25.55	43.86	15.26	19.85	18.03	12.65	29.97	32.06	32.28	8.49	16.12	29.15	15.81	40.61	42.06	42.15	28.46	26.93	38.83	24.41	9.22	42.72	10.3	4.47	28.23	9.06	41.15	33.6	36.62	12.37	23.09	33.24	36.06	20.02	20.1	19.1	29.41	2.83	37.7	26.0	21.1	10.82	33.14	40.82	21.84	21.02	17.12	6.08	33.42	38.47	30.41	15.3	
14.14	39.46	17.2	27.29	38.42	21.47	26.02	11.18	22.8	31.62	40.2	24.0	34.71	33.29	27.0	35.61	44.41	13.6	0.0	7.07	24.33	43.74	28.64	18.03	24.35	6.71	35.51	38.6	22.36	48.84	43.42	53.91	21.4	36.01	12.73	23.77	19.21	24.19	41.01	29.07	22.85	44.94	19.1	38.91	53.82	28.64	32.2	31.14	18.36	40.46	37.64	41.34	7.28	22.83	36.67	29.07	44.41	51.11	43.1	38.01	36.06	50.21	36.12	22.09	44.05	23.77	10.82	30.07	22.56	51.4	45.28	48.08	22.63	10.2	36.22	42.72	7.62	28.3	27.46	38.83	16.16	47.43	28.16	34.06	4.47	38.33	39.81	25.96	14.32	25.81	14.14	45.34	42.58	42.8	7.28	
20.25	42.06	22.67	32.02	44.65	26.25	33.06	4.12	29.15	35.36	42.45	25.96	35.0	39.82	28.86	41.88	45.01	20.62	7.07	0.0	27.31	44.01	31.78	25.0	24.02	13.6	40.46	38.21	29.43	54.49	48.01	59.4	27.78	37.85	10.2	27.29	25.55	26.93	46.86	35.23	29.73	49.82	25.24	45.69	58.9	35.47	38.59	38.21	23.35	45.97	41.15	46.23	14.04	27.66	41.05	35.85	46.84	55.8	44.18	43.19	41.11	55.97	42.2	29.15	45.28	30.68	17.46	32.28	29.61	56.64	51.22	53.91	28.6	4.24	38.6	46.53	4.0	33.3	32.56	43.93	23.09	52.5	30.68	41.11	11.05	41.63	40.01	29.53	14.04	31.11	21.02	51.4	45.22	49.09	9.43	
15.23	15.13	11.66	9.0	26.0	7.81	31.83	30.02	17.2	8.49	16.0	4.0	14.87	24.74	5.0	24.08	22.36	21.93	24.33	27.31	0.0	22.47	4.47	22.2	12.04	21.1	16.16	19.85	26.91	31.38	22.02	35.36	17.03	12.37	19.85	2.24	16.28	1.0	25.5	18.68	22.67	24.41	14.87	31.78	33.6	25.06	22.56	34.21	9.43	23.09	13.89	21.1	26.17	8.06	15.0	24.6	20.1	29.73	20.25	19.31	17.09	33.24	23.0	28.43	20.88	23.43	18.68	6.32	26.17	31.91	29.83	31.62	14.42	26.08	12.0	19.42	23.71	11.0	11.05	19.7	21.1	27.46	4.12	37.2	26.0	14.32	19.21	3.16	14.87	11.4	27.86	30.59	18.25	30.07	18.03	
37.59	14.56	34.13	28.32	42.49	30.0	54.04	45.1	38.95	22.2	12.37	20.62	9.06	43.83	17.89	41.68	2.24	44.29	43.74	44.01	22.47	0.0	20.52	44.65	20.0	42.38	29.97	6.71	49.2	41.59	29.43	43.05	39.05	11.4	34.01	24.41	38.6	21.95	39.56	38.42	44.69	32.39	37.2	50.25	39.01	46.01	41.62	55.87	31.91	36.06	20.25	31.05	47.43	29.83	26.0	45.34	14.04	34.01	5.0	32.31	30.87	43.57	39.82	50.8	6.08	45.34	40.72	16.4	48.41	39.05	42.72	42.95	36.12	41.05	13.89	23.19	40.01	29.83	30.48	31.95	43.57	35.23	18.6	58.69	46.57	18.97	4.0	23.43	30.07	31.83	50.09	43.97	15.03	45.31	36.5	
18.44	11.0	14.56	8.06	24.33	9.85	33.6	34.48	18.44	4.47	12.17	7.21	14.32	24.17	6.08	22.8	20.0	25.0	28.64	31.78	4.47	20.52	0.0	24.6	14.87	25.0	13.15	19.24	28.84	28.16	18.03	31.78	18.6	9.43	24.21	5.0	18.36	5.0	23.02	18.36	24.21	20.59	17.0	31.02	29.68	25.61	21.93	35.36	12.37	20.22	9.43	17.46	30.02	9.43	11.18	25.0	16.0	25.61	17.49	16.28	14.14	30.08	21.38	30.53	17.89	24.84	22.2	4.47	28.02	28.18	27.17	28.64	15.62	30.53	8.25	15.0	28.18	9.85	10.3	16.49	23.77	23.71	3.0	38.21	30.07	9.85	17.8	3.16	19.21	11.4	31.05	28.07	14.04	28.07	22.47	
8.06	34.79	10.63	18.44	22.2	14.76	10.3	29.12	8.06	25.0	36.4	24.76	36.88	16.28	27.02	19.42	44.42	4.47	18.03	25.0	22.2	44.65	24.6	0.0	30.23	11.4	24.08	41.77	5.39	34.0	32.25	39.36	7.0	34.0	26.17	20.25	6.32	22.8	25.94	13.93	5.0	32.76	7.62	21.1	40.5	10.82	15.81	14.32	12.81	26.57	30.59	29.43	12.81	15.23	27.02	11.4	39.56	39.05	42.06	25.5	24.19	34.99	20.59	6.4	42.49	5.83	8.0	28.3	5.1	37.7	29.68	32.76	10.05	27.29	32.7	34.06	24.19	18.11	17.12	26.48	2.0	34.48	26.08	17.46	15.26	31.78	41.4	21.47	24.04	15.13	8.54	29.41	37.36	26.25	19.03	
22.2	21.26	20.12	21.02	38.01	18.44	40.5	25.18	27.51	19.31	20.81	8.06	11.05	36.35	8.94	36.01	21.1	28.32	24.35	24.02	12.04	20.0	14.87	30.23	0.0	24.41	27.89	14.32	35.51	43.01	32.65	46.62	26.93	15.81	14.04	14.0	25.5	11.05	37.48	30.27	32.2	35.34	24.17	43.42	44.29	35.74	34.23	43.83	18.38	34.93	23.02	32.31	29.15	19.24	26.0	35.44	25.24	39.96	20.62	31.05	28.86	44.92	35.01	36.62	21.84	33.11	24.04	12.21	34.99	42.95	41.77	43.42	25.0	21.1	17.69	28.6	20.02	23.02	23.0	31.32	28.6	38.48	12.08	46.96	27.73	22.8	16.0	15.13	10.2	23.09	33.3	42.58	24.21	42.11	17.09	
8.06	36.0	11.7	22.14	31.89	16.49	20.1	17.72	16.28	27.29	37.05	21.84	33.62	26.63	24.74	29.07	42.72	7.07	6.71	13.6	21.1	42.38	25.0	11.4	24.41	0.0	29.97	38.01	16.03	42.64	38.08	47.8	14.87	33.38	16.16	20.0	12.73	21.21	34.71	22.63	16.16	39.36	12.81	32.2	48.02	21.93	25.61	25.0	13.34	34.41	33.38	35.78	5.1	17.72	31.62	22.36	41.0	45.62	41.0	32.25	30.41	43.93	29.7	16.03	41.77	17.09	4.24	27.29	16.12	45.49	38.9	41.77	16.4	16.03	33.06	38.08	13.0	22.85	21.93	33.12	9.49	41.68	25.18	28.02	5.39	34.23	38.63	22.02	15.62	20.12	9.43	38.9	39.01	36.24	8.94	
21.93	15.81	18.36	8.49	12.53	14.21	29.83	43.86	16.03	9.0	18.03	19.92	26.31	15.0	19.24	12.04	28.65	26.68	35.51	40.46	16.16	29.97	13.15	24.08	27.89	29.97	0.0	30.81	26.17	15.23	8.25	19.42	17.12	18.97	35.0	14.76	18.44	17.09	10.05	11.4	21.1	9.43	17.72	20.62	18.44	19.31	13.04	29.55	17.2	7.07	10.0	5.83	34.18	12.81	4.24	18.38	19.1	15.65	25.55	3.16	1.0	17.09	10.0	28.16	25.24	21.21	26.0	17.0	25.18	16.28	14.04	15.52	14.32	40.31	16.16	10.77	37.48	7.21	8.06	3.61	24.33	12.04	16.12	31.76	35.34	11.4	28.46	13.0	30.23	9.85	32.39	15.0	16.97	15.52	31.14	
34.21	17.12	31.14	27.29	43.01	27.66	51.62	39.0	37.01	22.14	15.3	17.03	5.0	43.38	14.87	41.79	8.6	40.8	38.6	38.21	19.85	6.71	19.24	41.77	14.32	38.01	30.81	0.0	46.67	44.01	32.02	46.17	36.88	12.04	28.07	22.02	36.07	19.1	40.79	37.59	42.52	35.01	34.66	50.16	42.58	44.65	41.15	54.04	29.0	37.48	22.02	33.06	42.95	27.8	27.29	44.1	18.38	37.66	10.0	33.54	31.78	46.01	40.16	48.1	11.4	43.28	36.89	14.76	45.97	42.19	44.41	45.1	34.21	35.01	15.03	26.17	34.23	29.07	29.53	33.38	40.46	38.05	16.64	57.01	41.79	21.0	3.61	21.63	24.52	30.53	46.32	45.54	18.68	46.32	31.32	
13.42	38.48	15.62	21.93	21.54	19.21	5.0	33.54	10.77	28.64	40.25	29.73	41.73	15.23	31.83	18.97	48.83	9.0	22.36	29.43	26.91	49.2	28.84	5.39	35.51	16.03	26.17	46.67	0.0	33.84	34.01	39.22	10.3	38.28	31.4	24.84	10.63	27.59	25.96	15.0	5.1	34.06	12.04	18.38	41.0	8.94	15.52	9.06	17.69	27.29	33.84	31.0	16.16	19.42	29.61	9.85	43.08	40.2	46.32	27.0	26.08	34.54	20.62	2.0	46.65	5.0	13.15	32.8	1.0	38.08	29.15	32.31	13.42	32.06	36.72	36.67	29.02	21.19	20.25	28.0	7.28	35.36	30.61	12.17	18.97	35.11	46.1	25.81	29.41	18.38	10.0	28.64	40.85	25.06	24.19	
34.71	27.17	31.83	23.32	12.37	28.6	35.69	58.14	26.63	23.77	29.27	35.11	40.05	18.68	34.21	14.87	39.81	37.74	48.84	54.49	31.38	41.59	28.16	34.0	43.01	42.64	15.23	44.01	33.84	0.0	12.17	5.39	28.02	32.0	49.93	29.97	30.0	32.31	8.06	20.25	29.55	9.22	29.83	19.1	8.25	25.0	18.38	33.06	31.24	8.6	22.0	11.05	46.04	27.2	17.26	24.04	28.16	10.63	36.67	12.08	14.32	2.0	13.42	35.74	35.9	29.15	38.42	31.58	32.89	5.39	5.0	2.24	26.25	54.82	29.0	18.44	51.86	21.63	22.2	11.7	34.99	6.71	31.05	34.01	47.8	23.02	41.11	28.23	45.28	23.43	42.49	6.08	26.68	10.05	45.45	
30.08	15.03	26.4	16.12	16.64	21.95	37.34	51.22	24.19	13.6	17.12	25.24	28.28	21.19	23.71	17.46	27.66	34.93	43.42	48.01	22.02	29.43	18.03	32.25	32.65	38.08	8.25	32.02	34.01	12.17	0.0	14.32	25.32	20.1	41.73	21.21	26.68	22.8	12.04	19.03	29.0	3.0	25.96	25.24	11.66	26.48	19.65	36.4	25.06	8.6	10.2	3.16	42.38	20.59	7.07	25.5	16.16	7.81	24.52	7.07	8.06	14.14	15.23	36.01	23.77	29.02	34.18	20.62	33.02	10.44	13.89	13.6	22.56	47.51	17.12	6.32	44.82	15.23	16.16	6.08	32.56	6.08	20.59	38.28	43.46	11.05	29.02	19.1	36.8	18.03	40.61	15.26	14.56	17.69	38.6	
39.82	29.07	36.8	27.8	17.72	33.3	41.0	62.97	31.91	27.31	31.02	38.91	42.58	24.04	37.7	20.25	41.11	43.05	53.91	59.4	35.36	43.05	31.78	39.36	46.62	47.8	19.42	46.17	39.22	5.39	14.32	0.0	33.29	34.37	54.41	34.13	35.23	36.24	13.42	25.55	34.93	11.4	35.0	24.0	5.0	30.36	23.77	38.21	36.07	13.45	24.52	14.32	51.31	31.89	20.62	29.41	29.15	9.49	38.05	16.4	18.6	5.0	18.79	41.11	37.12	34.54	43.6	34.79	38.28	4.0	10.2	7.07	31.4	59.55	31.4	20.02	56.64	26.25	26.91	15.81	40.31	8.25	34.54	39.01	53.01	25.32	43.05	32.25	49.65	28.28	47.85	11.05	28.02	15.03	50.25	
7.62	28.23	7.07	11.7	17.03	9.22	15.0	31.76	1.41	18.38	29.97	20.25	31.89	12.08	22.02	14.21	38.6	9.85	21.4	27.78	17.03	39.05	18.6	7.0	26.93	14.87	17.12	36.88	10.3	28.02	25.32	33.29	0.0	28.02	26.31	14.87	2.24	17.8	20.0	7.81	5.66	25.96	3.0	18.44	34.01	9.06	10.82	17.2	8.54	20.12	23.77	22.56	18.03	9.22	20.02	9.0	32.89	32.28	36.06	18.68	17.26	29.21	14.87	12.08	36.36	6.4	10.63	22.67	9.43	31.3	24.08	27.02	3.16	29.15	26.42	27.07	26.0	11.18	10.2	19.65	7.28	27.86	20.52	20.25	19.85	25.0	36.07	15.62	23.0	8.25	15.3	24.04	30.68	21.4	19.92	
27.51	5.83	23.77	16.97	31.38	19.24	43.01	39.85	27.8	10.82	5.0	12.04	8.25	32.45	9.06	30.41	10.63	34.18	36.01	37.85	12.37	11.4	9.43	34.0	15.81	33.38	18.97	12.04	38.28	32.0	20.1	34.37	28.02	0.0	28.79	13.93	27.78	12.17	28.86	27.02	33.6	23.09	26.42	38.95	31.05	34.66	30.23	44.6	21.54	25.5	10.0	21.02	38.47	18.87	15.3	33.97	9.43	26.25	8.06	21.59	19.92	34.0	28.64	39.96	8.54	34.21	31.05	6.08	37.44	30.41	32.39	33.06	25.0	35.74	3.0	14.56	33.96	18.44	19.1	21.38	33.11	26.17	8.25	47.38	38.12	9.06	9.49	12.53	24.04	20.52	40.16	33.54	8.49	34.48	29.15	
19.03	33.54	19.65	26.63	41.79	21.47	35.9	11.18	27.46	28.32	33.62	17.49	25.08	38.08	20.12	39.22	35.13	22.56	12.73	10.2	19.85	34.01	24.21	26.17	14.04	16.16	35.0	28.07	31.4	49.93	41.73	54.41	26.31	28.79	0.0	20.52	24.19	19.21	42.94	32.57	30.0	43.93	23.35	44.72	53.15	35.13	36.4	40.45	19.31	41.34	33.6	40.46	19.42	22.83	34.66	35.23	38.08	49.5	34.53	38.01	35.81	51.62	39.0	31.78	35.69	31.0	18.25	23.71	31.26	51.22	47.41	49.74	25.96	7.07	29.97	39.2	6.32	28.3	27.78	38.6	24.19	46.86	22.47	43.57	17.03	33.84	30.02	22.63	5.0	26.83	25.5	47.85	36.67	46.24	7.28	
13.6	16.0	9.85	7.07	24.02	5.66	29.73	30.23	15.0	8.06	17.12	6.08	17.03	22.56	7.21	22.02	24.19	20.25	23.77	27.29	2.24	24.41	5.0	20.25	14.0	20.0	14.76	22.02	24.84	29.97	21.21	34.13	14.87	13.93	20.52	0.0	14.21	3.16	23.77	16.49	20.52	23.43	12.81	29.61	32.65	22.83	20.4	32.02	7.62	21.54	13.93	20.0	25.02	5.83	14.14	22.36	21.0	29.0	21.93	17.89	15.65	31.78	21.02	26.4	22.47	21.26	17.26	8.06	24.08	30.81	28.16	30.08	12.21	26.4	13.15	19.24	23.85	9.06	9.0	18.36	19.24	26.4	5.83	35.0	25.08	14.56	21.26	2.24	15.62	9.22	26.25	28.86	19.03	28.16	17.89	
